gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp,pitches,entry,score_v,score_h,inherited,suspend,temp,hometeam,year,day,home,margin,absMargin,pitcherRole,suspended,relief,rest,p1,p3,p7,previous,consecutive,ubb,net,y,priorRelief,prior_net,prior_p_bfp,baseline,doubleAppearance,restGroup,b2b,rest1,rest2,heavyYesterday,threeDays,p3_10,p7_10,month
SEA202405270,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240527,0,SEA03,h,HOU,1,0,0,regular,y,y,15.000000,9,2,3,0,,62,SEA,2024,2024-05-27,1,1,1,True,False,True,0,14.000000,14.000000,47.000000,14.000000,1,0,2,0.666667,21,23,88,0.202128,False,0 days,1,0,0,0,0,1.400000,4.700000,5
SEA202405290,munoa002,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240529,0,SEA03,h,HOU,1,0,0,regular,y,y,12.000000,9,1,1,0,,54,SEA,2024,2024-05-29,1,0,0,True,False,True,1,0.000000,29.000000,29.000000,15.000000,0,0,1,0.333333,22,25,91,0.209424,False,1 day,0,1,0,0,0,2.900000,2.900000,5
SEA202405310,munoa002,SEA,5,value,3,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,,,1.000000,,1.000000,,20240531,0,SEA03,h,ANA,1,0,0,regular,y,y,15.000000,9,4,5,0,,68,SEA,2024,2024-05-31,1,1,1,True,False,True,1,0.000000,12.000000,41.000000,12.000000,0,0,2,0.666667,23,26,94,0.211340,False,1 day,0,1,0,0,0,1.200000,4.100000,5
OAK202406040,munoa002,SEA,5,value,2,0,4,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20240604,0,OAK01,v,OAK,1,0,0,regular,y,y,15.000000,9,4,2,0,,77,OAK,2024,2024-06-04,0,2,2,True,False,True,3,0.000000,0.000000,27.000000,15.000000,0,0,1,0.250000,24,28,97,0.218274,False,3+ days,0,0,0,0,0,0.000000,2.700000,6
KCA202406090,munoa002,SEA,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240609,0,KAN06,v,KCA,1,0,0,regular,y,y,15.000000,8,3,1,0,,76,KCA,2024,2024-06-09,0,2,2,True,False,True,4,0.000000,0.000000,15.000000,15.000000,0,0,1,0.333333,25,29,101,0.218905,False,3+ days,0,0,0,0,0,0.000000,1.500000,6
SEA202406130,munoa002,SEA,4,value,3,0,5,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,1.000000,,,1.000000,,20240613,0,SEA03,h,CHA,0,1,0,regular,y,y,17.000000,10,2,2,1,,67,SEA,2024,2024-06-13,1,0,0,True,False,True,3,0.000000,0.000000,15.000000,15.000000,0,0,1,0.200000,26,30,104,0.220588,False,3+ days,0,0,0,0,0,0.000000,1.500000,6
SEA202406140,munoa002,SEA,3,value,3,0,4,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,,,,,,,20240614,0,SEA03,h,TEX,1,0,0,regular,y,y,19.000000,8,2,3,0,,58,SEA,2024,2024-06-14,1,1,1,True,False,True,0,17.000000,17.000000,32.000000,17.000000,1,1,2,0.500000,27,31,109,0.220096,False,0 days,1,0,0,0,0,1.700000,3.200000,6
CLE202406180,munoa002,SEA,6,value,5,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240618,0,CLE08,v,CLE,1,0,0,regular,y,y,22.000000,8,8,4,3,,83,CLE,2024,2024-06-18,0,4,4,True,False,True,3,0.000000,0.000000,36.000000,19.000000,0,0,1,0.166667,28,33,113,0.225352,False,3+ days,0,0,0,0,0,0.000000,3.600000,6
MIA202406210,munoa002,SEA,3,value,3,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,20240621,0,MIA02,v,MIA,0,1,0,regular,y,y,22.000000,9,2,2,0,,72,MIA,2024,2024-06-21,0,0,0,True,False,True,2,0.000000,22.000000,41.000000,22.000000,0,0,0,0.000000,29,34,119,0.223744,False,2 days,0,0,1,0,0,2.200000,4.100000,6
TBA202406240,munoa002,SEA,7,value,1,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20240624,0,STP01,v,TBA,0,1,0,regular,y,y,15.000000,8,3,2,2,,0,TBA,2024,2024-06-24,0,1,1,True,False,True,2,0.000000,22.000000,44.000000,22.000000,0,1,0,0.000000,30,34,123,0.219731,False,2 days,0,0,1,0,0,2.200000,4.400000,6
TBA202406260,munoa002,SEA,4,value,0,3,3,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,,,,,,,20240626,0,STP01,v,TBA,1,0,0,regular,y,y,18.000000,9,5,1,0,,72,TBA,2024,2024-06-26,0,4,4,True,False,True,1,0.000000,15.000000,37.000000,15.000000,0,2,-2,-0.666667,31,34,126,0.216814,False,1 day,0,1,0,0,0,1.500000,3.700000,6
SEA202406280,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240628,0,SEA03,h,MIN,1,0,0,regular,y,y,8.000000,9,2,2,0,,66,SEA,2024,2024-06-28,1,0,0,True,False,True,1,0.000000,18.000000,55.000000,18.000000,0,0,0,0.000000,32,32,129,0.205240,False,1 day,0,1,0,0,0,1.800000,5.500000,6
SEA202407040,munoa002,SEA,5,value,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1.000000,,20240704,0,SEA03,h,BAL,1,0,0,regular,y,y,16.000000,9,3,7,0,,70,SEA,2024,2024-07-04,1,4,4,True,False,True,5,0.000000,0.000000,8.000000,8.000000,0,1,-1,-0.250000,33,32,132,0.202586,False,3+ days,0,0,0,0,0,0.000000,0.800000,7
SEA202407050,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240705,0,SEA03,h,TOR,1,0,0,regular,y,y,13.000000,9,1,2,0,,78,SEA,2024,2024-07-05,1,1,1,True,False,True,0,16.000000,16.000000,24.000000,16.000000,1,0,0,0.000000,34,31,136,0.194915,False,0 days,1,0,0,0,0,1.600000,2.400000,7
SEA202407070,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240707,0,SEA03,h,TOR,0,1,0,regular,y,y,9.000000,9,4,4,0,,74,SEA,2024,2024-07-07,1,0,0,True,False,True,1,0.000000,29.000000,29.000000,13.000000,0,0,0,0.000000,35,31,139,0.192469,False,1 day,0,1,0,0,0,2.900000,2.900000,7
SDN202407100,munoa002,SEA,4,value,4,0,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240710,0,SAN02,v,SDN,1,0,0,regular,y,y,28.000000,8,2,0,2,,74,SDN,2024,2024-07-10,0,2,2,True,False,True,2,0.000000,9.000000,38.000000,9.000000,0,2,0,0.000000,36,31,142,0.190083,False,2 days,0,0,1,0,0,0.900000,3.800000,7
ANA202407120,munoa002,SEA,6,value,3,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,,,,,,,20240712,0,ANA01,v,ANA,0,1,0,regular,y,y,17.000000,9,4,4,0,,75,ANA,2024,2024-07-12,0,0,0,True,False,True,1,0.000000,28.000000,50.000000,28.000000,0,2,-1,-0.250000,37,31,148,0.185484,False,1 day,0,1,0,0,0,2.800000,5.000000,7
SEA202407210,munoa002,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240721,0,SEA03,h,HOU,1,0,0,regular,y,y,12.000000,9,4,6,0,,64,SEA,2024,2024-07-21,1,2,2,True,False,True,8,0.000000,0.000000,0.000000,17.000000,0,0,3,1.000000,38,30,152,0.178571,False,3+ days,0,0,0,0,0,0.000000,0.000000,7
SEA202407220,munoa002,SEA,3,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,,,,,,20240722,0,SEA03,h,ANA,0,1,0,regular,y,y,10.000000,8,0,1,2,,63,SEA,2024,2024-07-22,1,1,1,True,False,True,0,12.000000,12.000000,12.000000,12.000000,1,0,0,0.000000,39,33,155,0.188235,False,0 days,1,0,0,0,0,1.200000,1.200000,7
CHA202407270,munoa002,SEA,6,value,4,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,1.000000,,1.000000,,20240727,0,CHI12,v,CHA,1,0,0,regular,y,y,14.000000,8,6,2,3,,84,CHA,2024,2024-07-27,0,4,4,True,False,True,4,0.000000,0.000000,22.000000,10.000000,0,0,2,0.500000,40,33,157,0.186770,False,3+ days,0,0,0,0,0,0.000000,2.200000,7
CHA202407280,munoa002,SEA,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240728,0,CHI12,v,CHA,1,0,0,regular,y,y,20.000000,9,6,3,0,,81,CHA,2024,2024-07-28,0,3,3,True,False,True,0,14.000000,14.000000,36.000000,14.000000,1,1,-1,-0.250000,41,35,161,0.191571,False,0 days,1,0,0,0,0,1.400000,3.600000,7
BOS202407300,munoa002,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.000000,,20240730,0,BOS07,v,BOS,1,0,0,regular,y,y,18.000000,9,10,6,0,,84,BOS,2024,2024-07-30,0,4,4,True,False,True,1,0.000000,34.000000,34.000000,20.000000,0,0,2,0.666667,42,34,165,0.184906,False,1 day,0,1,0,0,0,3.400000,3.400000,7
SEA202408030,munoa002,SEA,6,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20240803,0,SEA03,h,PHI,1,0,0,regular,y,y,20.000000,9,5,5,0,,72,SEA,2024,2024-08-03,1,0,0,True,False,True,3,0.000000,0.000000,52.000000,18.000000,0,1,1,0.250000,43,36,168,0.190299,False,3+ days,0,0,0,0,0,0.000000,5.200000,8
SEA202408100,munoa002,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.000000,,20240810,0,SEA03,h,NYN,1,0,0,regular,y,y,9.000000,9,0,4,0,,75,SEA,2024,2024-08-10,1,4,4,True,False,True,6,0.000000,0.000000,20.000000,20.000000,0,0,0,0.000000,44,37,172,0.191176,False,3+ days,0,0,0,0,0,0.000000,2.000000,8
DET202408140,munoa002,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240814,0,DET05,v,DET,0,1,0,regular,y,y,10.000000,9,2,2,0,,82,DET,2024,2024-08-14,0,0,0,True,False,True,3,0.000000,0.000000,9.000000,9.000000,0,0,1,0.333333,45,37,175,0.189091,False,3+ days,0,0,0,0,0,0.000000,0.900000,8
DET202408150,munoa002,SEA,3,value,1,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,1.000000,,,1.000000,,20240815,0,DET05,v,DET,0,1,0,regular,y,y,11.000000,8,1,0,1,,80,DET,2024,2024-08-15,0,1,1,True,False,True,0,10.000000,10.000000,19.000000,10.000000,1,0,1,0.500000,46,38,178,0.190647,False,0 days,1,0,0,0,0,1.000000,1.900000,8
LAN202408200,munoa002,SEA,4,value,4,0,9,3,1,0,1,3,3,2,1,1,1,0,0,0,0,0,0,0,,1.000000,,,,,20240820,0,LOS03,v,LAN,0,1,0,regular,y,y,27.000000,7,3,2,1,,82,LAN,2024,2024-08-20,0,1,1,True,False,True,4,0.000000,0.000000,21.000000,11.000000,0,1,0,0.000000,47,39,180,0.192857,False,3+ days,0,0,0,0,0,0.000000,2.100000,8
SEA202408230,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20240823,0,SEA03,h,SFN,1,0,0,regular,y,y,13.000000,9,5,5,0,,57,SEA,2024,2024-08-23,1,0,0,True,False,True,2,0.000000,27.000000,27.000000,27.000000,0,0,3,1.000000,48,39,189,0.186851,False,2 days,0,0,1,0,0,2.700000,2.700000,8
SEA202408250,munoa002,SEA,3,value,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,,,1.000000,,1.000000,,20240825,0,SEA03,h,SFN,1,0,0,regular,y,y,21.000000,9,3,4,0,,63,SEA,2024,2024-08-25,1,1,1,True,False,True,1,0.000000,13.000000,40.000000,13.000000,0,2,0,0.000000,49,42,192,0.195205,False,1 day,0,1,0,0,0,1.300000,4.000000,8
SEA202408280,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.000000,,20240828,0,SEA03,h,TBA,1,0,0,regular,y,y,13.000000,9,2,6,0,,61,SEA,2024,2024-08-28,1,4,4,True,False,True,2,0.000000,21.000000,34.000000,21.000000,0,0,2,0.666667,50,42,197,0.191919,False,2 days,0,0,1,0,0,2.100000,3.400000,8
ANA202408310,munoa002,SEA,4,value,2,0,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,1.000000,,,1.000000,,20240831,0,ANA01,v,ANA,0,1,0,regular,y,y,12.000000,9,4,4,0,,77,ANA,2024,2024-08-31,0,0,0,True,False,True,2,0.000000,13.000000,34.000000,13.000000,0,0,1,0.333333,51,44,200,0.196667,False,2 days,0,0,1,0,0,1.300000,3.400000,8
OAK202409050,munoa002,SEA,5,value,3,0,5,1,0,0,1,2,2,1,0,2,0,0,0,0,0,0,0,0,,,,,1.000000,,20240905,0,OAK01,v,OAK,1,0,0,regular,y,y,14.000000,9,6,2,0,,76,OAK,2024,2024-09-05,0,4,4,True,False,True,4,0.000000,0.000000,12.000000,12.000000,0,1,1,0.200000,52,45,203,0.198020,False,3+ days,0,0,0,0,0,0.000000,1.200000,9
SEA202409110,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240911,0,SEA03,h,SDN,1,0,0,regular,y,y,14.000000,9,2,5,0,,62,SEA,2024,2024-09-11,1,3,3,True,False,True,5,0.000000,0.000000,14.000000,14.000000,0,0,2,0.666667,53,46,208,0.198052,False,3+ days,0,0,0,0,0,0.000000,1.400000,9
SEA202409130,munoa002,SEA,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240913,0,SEA03,h,TEX,1,0,0,regular,y,y,8.000000,9,4,5,0,,61,SEA,2024,2024-09-13,1,1,1,True,False,True,1,0.000000,14.000000,14.000000,14.000000,0,0,1,0.333333,54,48,211,0.202572,False,1 day,0,1,0,0,0,1.400000,1.400000,9
SEA202409140,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,,,,1.000000,,20240914,0,SEA03,h,TEX,1,0,0,regular,y,y,11.000000,9,4,4,0,,57,SEA,2024,2024-09-14,1,0,0,True,False,True,0,8.000000,22.000000,22.000000,8.000000,1,0,0,0.000000,55,49,214,0.203822,False,0 days,1,0,0,0,0,2.200000,2.200000,9
SEA202409180,munoa002,SEA,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20240918,0,SEA03,h,NYA,0,1,0,regular,y,y,24.000000,8,1,0,0,,65,SEA,2024,2024-09-18,1,-1,1,True,False,True,3,0.000000,0.000000,33.000000,11.000000,0,1,0,0.000000,56,49,217,0.201893,False,3+ days,0,0,0,0,0,0.000000,3.300000,9
SEA202409190,munoa002,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20240919,0,SEA03,h,NYA,1,0,0,regular,y,y,14.000000,9,2,3,0,,57,SEA,2024,2024-09-19,1,1,1,True,False,True,0,24.000000,24.000000,43.000000,24.000000,1,0,3,1.000000,57,49,221,0.199377,False,0 days,1,0,0,1,0,2.400000,4.300000,9
TEX202409220,munoa002,SEA,4,value,2,0,4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,,1.000000,,,1.000000,,20240922,0,ARL03,v,TEX,0,1,0,regular,y,y,11.000000,9,5,5,0,,74,TEX,2024,2024-09-22,0,0,0,True,False,True,2,0.000000,14.000000,38.000000,14.000000,0,0,1,0.250000,58,52,224,0.206790,False,2 days,0,0,1,0,0,1.400000,3.800000,9
HOU202409240,munoa002,SEA,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20240924,0,HOU03,v,HOU,0,1,0,regular,y,y,17.000000,8,3,4,0,,73,HOU,2024,2024-09-24,0,-1,1,True,False,True,1,0.000000,11.000000,49.000000,11.000000,0,0,1,0.250000,59,53,228,0.207317,False,1 day,0,1,0,0,0,1.100000,4.900000,9
SEA202504080,munoa002,SEA,6,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,20250408,0,SEA03,h,HOU,0,1,0,regular,y,y,9.000000,10,1,1,1,,50,SEA,2025,2025-04-08,1,0,0,True,False,True,0,13.000000,13.000000,56.000000,13.000000,1,0,1,0.250000,5,5,20,0.166667,False,0 days,1,0,0,0,0,1.300000,5.600000,4
SEA202504110,munoa002,SEA,5,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250411,0,SEA03,h,TEX,1,0,0,regular,y,y,14.000000,9,3,5,0,,52,SEA,2025,2025-04-11,1,2,2,True,False,True,2,0.000000,9.000000,40.000000,9.000000,0,0,1,0.333333,6,6,24,0.169355,False,2 days,0,0,1,0,0,0.900000,4.000000,4
SEA202504130,munoa002,SEA,5,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250413,0,SEA03,h,TEX,1,0,0,regular,y,y,18.000000,9,1,3,0,,54,SEA,2025,2025-04-13,1,2,2,True,False,True,1,0.000000,14.000000,36.000000,14.000000,0,0,2,0.500000,7,7,27,0.173228,False,1 day,0,1,0,0,0,1.400000,3.600000,4
CIN202504160,munoa002,SEA,6,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250416,0,CIN09,v,CIN,1,0,0,regular,y,y,19.000000,9,5,3,0,,58,CIN,2025,2025-04-16,0,2,2,True,False,True,2,0.000000,18.000000,32.000000,18.000000,0,0,0,0.000000,8,9,31,0.183206,False,2 days,0,0,1,0,0,1.800000,3.200000,4
CIN202504170,munoa002,SEA,8,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20250417,0,CIN09,v,CIN,1,0,0,regular,y,y,13.000000,10,11,7,1,,62,CIN,2025,2025-04-17,0,4,4,True,False,True,0,19.000000,19.000000,51.000000,19.000000,1,0,1,0.333333,9,9,34,0.179104,False,0 days,1,0,0,0,0,1.900000,5.100000,4
TOR202504190,munoa002,SEA,6,value,3,0,4,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.000000,,,,,,20250419,0,TOR02,v,TOR,1,0,0,regular,y,y,7.000000,11,3,3,1,,68,TOR,2025,2025-04-19,0,0,0,True,False,True,1,0.000000,32.000000,50.000000,13.000000,0,0,1,0.250000,10,10,37,0.182482,False,1 day,0,1,0,0,0,3.200000,5.000000,4
BOS202504230,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250423,0,BOS07,v,BOS,1,0,0,regular,y,y,15.000000,9,8,5,0,,70,BOS,2025,2025-04-23,0,3,3,True,False,True,3,0.000000,0.000000,39.000000,7.000000,0,0,1,0.333333,11,11,41,0.184397,False,3+ days,0,0,0,0,0,0.000000,3.900000,4
BOS202504240,munoa002,SEA,5,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250424,0,BOS07,v,BOS,1,0,0,regular,y,y,18.000000,9,4,3,0,,68,BOS,2025,2025-04-24,0,1,1,True,False,True,0,15.000000,15.000000,35.000000,15.000000,1,1,1,0.250000,12,12,44,0.187500,False,0 days,1,0,0,0,0,1.500000,3.500000,4
SEA202504270,munoa002,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250427,0,SEA03,h,MIA,1,0,0,regular,y,y,9.000000,9,6,7,0,,56,SEA,2025,2025-04-27,1,1,1,True,False,True,2,0.000000,18.000000,33.000000,18.000000,0,0,1,0.333333,13,13,48,0.189189,False,2 days,0,0,1,0,0,1.800000,3.300000,4
SEA202504290,munoa002,SEA,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250429,0,SEA03,h,ANA,1,0,0,regular,y,y,12.000000,9,3,5,0,,54,SEA,2025,2025-04-29,1,2,2,True,False,True,1,0.000000,9.000000,42.000000,9.000000,0,0,1,0.333333,14,14,51,0.192053,False,1 day,0,1,0,0,0,0.900000,4.200000,4
TEX202505030,munoa002,SEA,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250503,0,ARL03,v,TEX,1,0,0,regular,y,y,18.000000,9,2,1,0,,73,TEX,2025,2025-05-03,0,1,1,True,False,True,3,0.000000,0.000000,21.000000,12.000000,0,1,0,0.000000,15,15,54,0.194805,False,3+ days,0,0,0,0,0,0.000000,2.100000,5
ATH202505050,munoa002,SEA,5,value,3,0,6,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,,,,,,,20250505,0,SAC01,v,ATH,0,1,0,regular,y,y,28.000000,10,6,5,1,,83,ATH,2025,2025-05-05,0,1,1,True,False,True,1,0.000000,18.000000,30.000000,18.000000,0,1,2,0.333333,16,15,58,0.189873,False,1 day,0,1,0,0,0,1.800000,3.000000,5
ATH202505070,munoa002,SEA,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250507,0,SAC01,v,ATH,1,0,0,regular,y,y,18.000000,9,6,5,0,,73,ATH,2025,2025-05-07,0,1,1,True,False,True,1,0.000000,28.000000,46.000000,28.000000,0,0,2,0.500000,17,17,64,0.195122,False,1 day,0,1,0,0,0,2.800000,4.600000,5
SEA202505130,munoa002,SEA,4,value,3,0,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,,,,,,,20250513,0,SEA03,h,NYA,1,0,0,regular,y,y,24.000000,9,0,1,0,,62,SEA,2025,2025-05-13,1,1,1,True,False,True,5,0.000000,0.000000,18.000000,18.000000,0,0,1,0.200000,18,19,68,0.202381,False,3+ days,0,0,0,0,0,0.000000,1.800000,5
SDN202505170,munoa002,SEA,5,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,1.000000,,1.000000,,20250517,0,SAN02,v,SDN,1,0,0,regular,y,y,21.000000,8,2,1,1,,62,SDN,2025,2025-05-17,0,1,1,True,False,True,3,0.000000,0.000000,24.000000,24.000000,0,0,1,0.250000,19,20,73,0.202312,False,3+ days,0,0,0,0,0,0.000000,2.400000,5
CHA202505190,munoa002,SEA,4,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250519,0,CHI12,v,CHA,1,0,0,regular,y,y,4.000000,9,5,1,3,,49,CHA,2025,2025-05-19,0,4,4,True,False,True,1,0.000000,21.000000,45.000000,21.000000,0,0,1,1.000000,20,21,77,0.203390,False,1 day,0,1,0,0,0,2.100000,4.500000,5
CHA202505210,munoa002,SEA,4,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250521,0,CHI12,v,CHA,1,0,0,regular,y,y,16.000000,9,6,5,0,,51,CHA,2025,2025-05-21,0,1,1,True,False,True,1,0.000000,4.000000,25.000000,4.000000,0,0,0,0.000000,21,22,78,0.207865,False,1 day,0,1,0,0,0,0.400000,2.500000,5
HOU202505230,munoa002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250523,0,HOU03,v,HOU,1,0,0,regular,y,y,7.000000,9,5,3,0,,73,HOU,2025,2025-05-23,0,2,2,True,False,True,1,0.000000,16.000000,41.000000,16.000000,0,0,0,0.000000,22,22,82,0.203297,False,1 day,0,1,0,0,0,1.600000,4.100000,5
SEA202505290,munoa002,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250529,0,SEA03,h,WAS,0,1,0,regular,y,y,12.000000,9,2,2,0,,63,SEA,2025,2025-05-29,1,0,0,True,False,True,5,0.000000,0.000000,7.000000,7.000000,0,0,1,0.333333,23,22,85,0.200000,False,3+ days,0,0,0,0,0,0.000000,0.700000,5
SEA202505300,munoa002,SEA,4,value,3,0,7,4,0,0,1,3,3,0,0,2,0,1,0,0,0,1,0,0,,,,,,,20250530,0,SEA03,h,MIN,0,1,0,regular,y,y,24.000000,9,3,6,0,,72,SEA,2025,2025-05-30,1,3,3,True,False,True,0,12.000000,12.000000,19.000000,12.000000,1,0,2,0.285714,24,23,88,0.202128,False,0 days,1,0,0,0,0,1.200000,1.900000,5
SEA202506010,munoa002,SEA,4,value,3,0,5,1,0,0,0,1,1,1,0,2,0,1,0,0,1,0,0,0,1.000000,,,,1.000000,,20250601,0,SEA03,h,MIN,1,0,0,regular,y,y,27.000000,9,0,1,0,,63,SEA,2025,2025-06-01,1,1,1,True,False,True,1,0.000000,36.000000,36.000000,24.000000,0,1,1,0.200000,25,25,95,0.205128,False,1 day,0,1,0,0,0,3.600000,3.600000,6
ANA202506080,munoa002,SEA,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250608,0,ANA01,v,ANA,1,0,0,regular,y,y,18.000000,9,3,2,0,,75,ANA,2025,2025-06-08,0,1,1,True,False,True,6,0.000000,0.000000,27.000000,27.000000,0,1,1,0.250000,26,26,100,0.205000,False,3+ days,0,0,0,0,0,0.000000,2.700000,6
ARI202506090,munoa002,SEA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250609,0,PHO01,v,ARI,0,1,0,regular,y,y,8.000000,9,4,4,0,,78,ARI,2025,2025-06-09,0,0,0,True,False,True,0,18.000000,18.000000,18.000000,18.000000,1,0,1,0.333333,27,27,104,0.205882,False,0 days,1,0,0,0,0,1.800000,1.800000,6
SEA202506170,munoa002,SEA,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.000000,,20250617,0,SEA03,h,BOS,1,0,0,regular,y,y,18.000000,9,0,8,0,,73,SEA,2025,2025-06-17,1,8,8,True,False,True,7,0.000000,0.000000,0.000000,8.000000,0,0,2,0.500000,28,28,107,0.207729,False,3+ days,0,0,0,0,0,0.000000,0.000000,6
