id,day,game_pk,statcastRows,trackedPitches,velocity,ffN,gid,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp,pitches,entry,score_v,score_h,inherited,suspend,temp,hometeam,year,home,margin,absMargin,pitcherRole,suspended,relief,rest,p1,p3,p7,previous,consecutive,ubb,net,y,priorRelief,_v,prior_net,prior_p_bfp,baseline,doubleAppearance,restGroup,b2b,rest1,rest2,heavyYesterday,threeDays,p3_10,p7_10,month,difference,priorFFN,priorV,deltaV,dateISO,name
franb002,2024-06-19,744920,12,12,94.725,8.0,TOR202406190,TOR,6,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20240619,0,TOR02,h,BOS,0,1,0,regular,y,y,12.0,9,7,3,0,,84,TOR,2024,1,-4,4,True,False,True,3,0.0,0.0,68.0,68.0,0,0,0,0.0,5,3,6,58,0.13291139240506328,False,3+ days,0,0,0,0,0,0.0,6.8,6,0.0,5,93.36932783882784,1.3556721611721514,2024-06-19,Bowden Francis
franb002,2024-06-21,746624,74,74,92.66511627906976,43.0,CLE202406210,TOR,2,value,11,0,16,2,0,0,0,2,0,2,0,4,0,0,0,0,0,1,0,0,,,,,,,20240621,0,CLE08,v,CLE,0,1,0,regular,y,y,74.0,2,0,3,2,,85,CLE,2024,0,-3,3,True,False,True,1,0.0,12.0,80.0,12.0,0,2,2,0.125,6,16,6,61,0.13043478260869565,False,1 day,0,1,0,0,0,1.2,8.0,6,0.0,6,93.57789926739926,-0.9127829883294964,2024-06-21,Bowden Francis
franb002,2024-06-27,744919,18,18,93.80909090909091,11.0,TOR202406270,TOR,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240627,0,TOR02,h,NYA,1,0,0,regular,y,y,18.0,9,2,9,0,,70,TOR,2024,1,7,7,True,False,True,5,0.0,0.0,74.0,74.0,0,0,1,0.25,7,4,8,77,0.12994350282485875,False,3+ days,0,0,0,0,0,0.0,7.4,6,0.0,7,93.41399944629013,0.395091462800778,2024-06-27,Bowden Francis
franb002,2024-06-28,744922,22,21,91.74615384615385,13.0,TOR202406280,TOR,6,value,3,0,6,3,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,,,,1.0,,20240628,0,TOR02,h,NYA,0,1,0,regular,y,y,21.0,9,12,5,2,,68,TOR,2024,1,-7,7,True,False,True,0,18.0,18.0,92.0,18.0,1,0,0,0.0,8,6,9,81,0.13259668508287292,False,0 days,1,0,0,0,0,1.8,9.2,6,1.0,8,93.55831762810833,-1.8121637819544816,2024-06-28,Bowden Francis
franb002,2024-06-30,744916,14,14,92.96666666666665,6.0,TOR202406300,TOR,6,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20240630,0,TOR02,h,NYA,0,1,0,regular,y,y,14.0,9,8,1,0,,64,TOR,2024,1,-7,7,True,False,True,1,0.0,39.0,39.0,21.0,0,0,0,0.0,9,4,9,87,0.12834224598930483,False,1 day,0,1,0,0,0,3.9,3.9,6,0.0,9,93.26240554019623,-0.2957388735295723,2024-06-30,Bowden Francis
franb002,2024-07-03,744915,43,43,92.7,21.0,TOR202407030,TOR,5,value,6,0,11,3,1,0,0,3,3,2,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20240703,0,TOR02,h,HOU,0,1,0,regular,y,y,43.0,8,6,2,0,,79,TOR,2024,1,-4,4,True,False,True,2,0.0,14.0,53.0,14.0,0,2,0,0.0,10,11,9,91,0.1256544502617801,False,2 days,0,0,1,0,0,1.4,5.3,7,0.0,10,93.18240554019624,-0.4824055401962397,2024-07-03,Bowden Francis
franb002,2024-07-10,745318,18,18,93.74444444444445,9.0,SFN202407100,TOR,5,value,3,0,5,2,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20240710,0,SFO03,v,SFN,1,0,0,regular,y,y,18.0,9,10,4,0,,68,SFN,2024,0,6,6,True,False,True,6,0.0,0.0,43.0,43.0,0,0,2,0.4,11,5,9,102,0.1188118811881188,False,3+ days,0,0,0,0,0,0.0,4.3,7,0.0,11,92.77740554019623,0.967038904248227,2024-07-10,Bowden Francis
franb002,2024-07-13,747177,40,40,93.48518518518519,27.0,ARI202407130,TOR,2,value,6,0,9,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20240713,0,PHO01,v,ARI,0,1,0,regular,y,y,40.0,5,1,5,0,,78,ARI,2024,0,-4,4,True,False,True,2,0.0,18.0,18.0,18.0,0,2,-1,-0.1111111111111111,12,9,11,107,0.12560386473429952,False,2 days,0,0,1,0,0,1.8,1.8,7,0.0,12,92.99327117327117,0.4919140119140195,2024-07-13,Bowden Francis
garcy001,2024-04-13,744953,12,12,97.96000000000001,5.0,TOR202404130,TOR,5,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20240413,0,TOR02,h,COL,1,0,0,regular,y,y,12.0,9,3,5,0,,68,TOR,2024,1,2,2,True,False,True,2,0.0,21.0,48.0,21.0,0,0,3,1.0,5,3,7,20,0.18333333333333332,False,2 days,0,0,1,0,0,2.1,4.8,4,0.0,3,96.96440476190476,0.9955952380952482,2024-04-13,Yimi Garcia
garcy001,2024-04-19,745430,19,19,95.18333333333334,6.0,SDN202404190,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20240419,0,SAN02,v,SDN,1,0,0,regular,y,y,19.0,8,5,1,0,,62,SDN,2024,0,4,4,True,False,True,2,0.0,11.0,32.0,11.0,0,0,3,1.0,8,3,10,29,0.1937984496124031,False,2 days,0,0,1,0,0,1.1,3.2,4,0.0,4,97.21330357142857,-2.029970238095231,2024-04-19,Yimi Garcia
garcy001,2024-04-28,744947,24,20,96.72857142857143,7.0,TOR202404280,TOR,2,value,2,0,5,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,,,,,,,20240428,0,TOR02,h,LAN,1,0,0,regular,y,y,20.0,8,1,3,0,,68,TOR,2024,1,2,2,True,False,True,0,15.0,15.0,25.0,15.0,1,1,0,0.0,12,5,14,42,0.20422535211267606,False,0 days,1,0,0,0,0,1.5,2.5,4,4.0,5,96.80730952380952,-0.07873809523809427,2024-04-28,Yimi Garcia
garcy001,2024-05-15,747038,26,18,97.48571428571428,7.0,BAL202405150,TOR,4,value,5,0,8,1,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,,,,,,,20240515,0,BAL12,v,BAL,0,1,0,regular,y,y,17.0,7,2,1,2,,64,BAL,2024,0,1,1,True,False,True,1,0.0,14.0,23.0,14.0,0,0,1,0.125,15,8,18,53,0.21568627450980393,False,1 day,0,1,0,0,0,1.4,2.3,5,9.0,6,96.9955238095238,0.4901904761904774,2024-05-15,Yimi Garcia
garcy001,2024-05-18,744938,19,19,96.16,5.0,TOR202405180,TOR,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20240518,0,TOR02,h,TBA,0,1,0,regular,y,y,19.0,7,3,4,0,,61,TOR,2024,1,1,1,True,False,True,2,0.0,17.0,40.0,17.0,0,1,0,0.0,16,4,19,61,0.2111801242236025,False,2 days,0,0,1,0,0,1.7,4.0,5,0.0,7,97.10866666666666,-0.9486666666666679,2024-05-18,Yimi Garcia
garcy001,2024-05-26,746469,27,27,96.975,8.0,DET202405260,TOR,5,value,3,0,7,3,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20240526,0,DET05,v,DET,0,1,0,regular,y,y,27.0,8,11,9,0,,74,DET,2024,0,2,2,True,False,True,5,0.0,0.0,13.0,13.0,0,0,1,0.14285714285714285,18,7,21,68,0.21428571428571427,False,3+ days,0,0,0,0,0,0.0,1.3,5,0.0,8,96.70352380952382,0.27147619047617866,2024-05-26,Yimi Garcia
garcy001,2024-05-29,746790,15,15,95.57142857142857,7.0,CHA202405290,TOR,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240529,0,CHI12,v,CHA,1,0,0,regular,y,y,15.0,8,3,0,0,,60,CHA,2024,0,3,3,True,False,True,2,0.0,27.0,27.0,27.0,0,0,1,0.3333333333333333,19,3,22,75,0.21142857142857144,False,2 days,0,0,1,0,0,2.7,2.7,5,0.0,9,96.50652380952381,-0.9350952380952435,2024-05-29,Yimi Garcia
garcy001,2024-06-02,744929,26,26,97.15454545454546,11.0,TOR202406020,TOR,5,value,3,0,5,2,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20240602,0,TOR02,h,PIT,1,0,0,regular,y,y,26.0,9,3,5,0,,68,TOR,2024,1,2,2,True,False,True,1,0.0,14.0,56.0,14.0,0,0,3,0.6,21,5,22,81,0.20441988950276244,False,1 day,0,1,0,0,0,1.4,5.6,6,0.0,10,96.58414285714285,0.5704025974026052,2024-06-02,Yimi Garcia
garcy001,2024-06-05,744927,10,10,96.16,5.0,TOR202406050,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.0,,,,1.0,,20240605,0,TOR02,h,BAL,1,0,0,regular,y,y,10.0,9,2,2,0,,68,TOR,2024,1,0,0,True,False,True,2,0.0,26.0,55.0,26.0,0,0,2,0.6666666666666666,22,3,25,86,0.21505376344086022,False,2 days,0,0,1,0,0,2.6,5.5,6,0.0,11,96.66933766233765,-0.5093376623376571,2024-06-05,Yimi Garcia
garcy001,2024-06-06,744923,18,18,96.94444444444444,9.0,TOR202406060,TOR,4,value,3,0,5,1,0,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,,,1.0,,1.0,,20240606,0,TOR02,h,BAL,1,0,0,regular,y,y,18.0,9,3,6,0,,73,TOR,2024,1,3,3,True,False,True,0,10.0,10.0,50.0,10.0,1,0,2,0.4,23,5,27,89,0.2222222222222222,False,0 days,1,0,0,0,0,1.0,5.0,6,0.0,12,96.4041948051948,0.5402496392496374,2024-06-06,Yimi Garcia
garcy001,2024-06-09,745651,17,17,96.39999999999999,6.0,OAK202406090,TOR,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,,,,,,20240609,0,OAK01,v,OAK,1,0,0,regular,y,y,17.0,9,3,3,0,,67,OAK,2024,0,0,0,True,False,True,2,0.0,18.0,54.0,18.0,0,0,1,0.3333333333333333,24,3,29,94,0.2268041237113402,False,2 days,0,0,1,0,0,1.8,5.4,6,0.0,13,96.56108369408369,-0.16108369408370038,2024-06-09,Yimi Garcia
garcy001,2024-06-11,745981,20,20,96.85,8.0,MIL202406110,TOR,5,value,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,,,1.0,,1.0,,20240611,0,MIL06,v,MIL,1,0,0,regular,y,y,20.0,8,2,0,2,,72,MIL,2024,0,2,2,True,False,True,1,0.0,17.0,45.0,17.0,0,0,3,0.75,25,4,30,97,0.22842639593908629,False,1 day,0,1,0,0,0,1.7,4.5,6,0.0,14,96.44608369408368,0.40391630591631156,2024-06-11,Yimi Garcia
garcy001,2024-06-16,744926,19,19,96.4375,8.0,TOR202406160,TOR,4,value,2,0,6,4,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240616,0,TOR02,h,CLE,1,0,0,regular,y,y,18.0,9,4,7,0,,64,TOR,2024,1,3,3,True,False,True,4,0.0,0.0,37.0,20.0,0,0,0,0.0,26,6,33,101,0.23880597014925373,False,3+ days,0,0,0,0,0,0.0,3.7,6,1.0,15,96.70179797979799,-0.26429797979798764,2024-06-16,Yimi Garcia
garcy001,2024-07-20,744910,13,13,95.88,5.0,TOR202407200,TOR,6,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1.0,,20240720,0,TOR02,h,DET,0,1,0,regular,y,y,13.0,9,7,3,0,,75,TOR,2024,1,-4,4,True,False,True,33,0.0,0.0,0.0,18.0,0,0,3,1.0,27,3,33,107,0.2318840579710145,False,3+ days,0,0,0,0,0,0.0,0.0,7,0.0,16,96.55838888888889,-0.6783888888888896,2024-07-20,Yimi Garcia
garcy001,2025-04-10,778377,27,23,95.62222222222222,9.0,BOS202504100,TOR,4,value,5,0,7,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,,,,,,,20250410,0,BOS07,v,BOS,0,1,0,regular,y,y,23.0,8,2,1,2,,49,BOS,2025,0,1,1,True,False,True,2,0.0,24.0,34.0,24.0,0,0,2,0.2857142857142857,6,7,4,22,0.1557377049180328,False,2 days,0,0,1,0,0,2.4,3.4,4,4.0,3,95.76481481481483,-0.1425925925926066,2025-04-10,Yimi Garcia
garcy001,2025-04-13,778344,15,15,95.75555555555556,9.0,BAL202504130,TOR,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250413,0,BAL12,v,BAL,1,0,0,regular,y,y,15.0,8,6,6,0,,61,BAL,2025,0,0,0,True,False,True,2,0.0,23.0,47.0,23.0,0,0,2,0.6666666666666666,7,3,6,29,0.16279069767441862,False,2 days,0,0,1,0,0,2.3,4.7,4,0.0,4,95.72916666666667,0.026388888888888573,2025-04-13,Yimi Garcia
garcy001,2025-04-16,778297,18,18,96.27000000000001,10.0,TOR202504160,TOR,4,value,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,20250416,0,TOR02,h,ATL,1,0,0,regular,y,y,18.0,7,0,2,1,,68,TOR,2025,1,2,2,True,False,True,2,0.0,15.0,38.0,15.0,0,0,4,1.0,8,4,8,32,0.17424242424242425,False,2 days,0,0,1,0,0,1.5,3.8,4,0.0,5,95.73444444444445,0.5355555555555611,2025-04-16,Yimi Garcia
garcy001,2025-04-18,778273,11,11,96.52000000000001,5.0,TOR202504180,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,20250418,0,TOR02,h,SEA,1,0,0,regular,y,y,11.0,8,1,3,0,,68,TOR,2025,1,2,2,True,False,True,1,0.0,18.0,33.0,18.0,0,0,0,0.0,9,3,12,36,0.19852941176470587,False,1 day,0,1,0,0,0,1.8,3.3,4,0.0,6,95.75288888888889,0.7671111111111202,2025-04-18,Yimi Garcia
garcy001,2025-04-23,778200,14,14,96.06,5.0,HOU202504230,TOR,3,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250423,0,HOU03,v,HOU,0,1,0,regular,y,y,14.0,7,1,3,0,,73,HOU,2025,0,-2,2,True,False,True,4,0.0,0.0,29.0,11.0,0,0,1,0.2,10,5,12,39,0.19424460431654678,False,3+ days,0,0,0,0,0,0.0,2.9,4,0.0,7,95.70355555555555,0.356444444444449,2025-04-23,Yimi Garcia
garcy001,2025-04-25,778185,14,13,95.83333333333333,6.0,NYA202504250,TOR,3,value,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250425,0,NYC21,v,NYA,1,0,0,regular,y,y,13.0,7,1,1,1,,68,NYA,2025,0,0,0,True,False,True,1,0.0,14.0,25.0,14.0,0,1,-1,-0.3333333333333333,11,3,13,44,0.19444444444444445,False,1 day,0,1,0,0,0,1.4,2.5,4,1.0,8,96.04555555555557,-0.21222222222223763,2025-04-25,Yimi Garcia
garcy001,2025-04-30,778114,9,9,96.51666666666667,6.0,TOR202504300,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250430,0,TOR02,h,BOS,1,0,0,regular,y,y,9.0,7,6,3,0,,68,TOR,2025,1,-3,3,True,False,True,4,0.0,0.0,27.0,13.0,0,0,1,0.3333333333333333,12,3,12,47,0.1836734693877551,False,3+ days,0,0,0,0,0,0.0,2.7,4,0.0,9,96.08777777777777,0.428888888888892,2025-04-30,Yimi Garcia
garcy001,2025-05-01,778095,12,12,97.28333333333335,6.0,TOR202505010,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20250501,0,TOR02,h,BOS,1,0,0,regular,y,y,12.0,9,2,4,0,,68,TOR,2025,1,2,2,True,False,True,0,9.0,9.0,22.0,9.0,1,0,2,0.6666666666666666,13,3,13,50,0.18666666666666668,False,0 days,1,0,0,0,0,0.9,2.2,5,0.0,10,96.24000000000001,1.0433333333333366,2025-05-01,Yimi Garcia
garcy001,2025-05-03,778064,32,32,95.76666666666667,12.0,TOR202505030,TOR,4,value,2,0,6,2,0,0,1,4,4,2,0,2,0,0,0,0,0,0,0,0,,1.0,,,,,20250503,0,TOR02,h,CLE,0,1,0,regular,y,y,32.0,9,1,3,0,,68,TOR,2025,1,2,2,True,False,True,1,0.0,21.0,21.0,12.0,0,2,0,0.0,14,6,15,53,0.19607843137254902,False,1 day,0,1,0,0,0,2.1,2.1,5,0.0,11,96.44266666666667,-0.6760000000000019,2025-05-03,Yimi Garcia
garcy001,2025-05-06,778025,24,24,94.98333333333333,12.0,ANA202505060,TOR,5,value,1,0,4,1,0,0,0,3,3,1,0,1,0,0,0,1,0,1,0,0,,1.0,,,,,20250506,0,ANA01,v,ANA,0,1,0,regular,y,y,24.0,8,3,2,0,,61,ANA,2025,0,1,1,True,False,True,2,0.0,32.0,53.0,32.0,0,1,0,0.0,15,4,15,59,0.18867924528301888,False,2 days,0,0,1,0,0,3.2,5.3,5,0.0,12,96.292,-1.3086666666666673,2025-05-06,Yimi Garcia
garcy001,2025-05-09,777984,28,28,96.92727272727274,11.0,SEA202505090,TOR,3,value,3,0,6,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,,,,,,,20250509,0,SEA03,v,SEA,1,0,0,regular,y,y,28.0,8,5,3,0,,64,SEA,2025,0,2,2,True,False,True,2,0.0,24.0,56.0,24.0,0,2,0,0.0,16,6,15,63,0.18404907975460122,False,2 days,0,0,1,0,0,2.4,5.6,5,0.0,13,96.07666666666667,0.8506060606060686,2025-05-09,Yimi Garcia
garcy001,2025-05-18,777871,17,17,97.21666666666665,12.0,TOR202505180,TOR,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20250518,0,TOR02,h,DET,0,1,0,regular,y,y,17.0,9,3,2,0,,68,TOR,2025,1,-1,1,True,False,True,0,8.0,8.0,15.0,8.0,1,1,-1,-0.25,19,4,16,75,0.17714285714285713,False,0 days,1,0,0,0,0,0.8,1.5,5,0.0,14,96.29545454545455,0.9212121212121076,2025-05-18,Yimi Garcia
garcy001,2025-07-02,777274,34,34,95.78333333333335,12.0,TOR202507020,TOR,4,value,3,0,7,2,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,1.0,,,,,,20250702,0,TOR02,h,NYA,1,0,0,regular,y,y,34.0,8,7,9,0,,74,TOR,2025,1,2,2,True,False,True,40,0.0,0.0,0.0,9.0,0,2,-1,-0.14285714285714285,21,7,15,83,0.16393442622950818,False,3+ days,0,0,0,0,0,0.0,0.0,7,0.0,15,96.43545454545455,-0.6521212121212017,2025-07-02,Yimi Garcia
greec003,2024-04-13,744953,18,18,95.00714285714285,14.0,TOR202404130,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240413,0,TOR02,h,COL,1,0,0,regular,y,y,18.0,8,3,5,0,,68,TOR,2024,1,2,2,True,False,True,3,0.0,0.0,48.0,25.0,0,0,2,0.6666666666666666,5,3,2,22,0.13934426229508196,False,3+ days,0,0,0,0,0,0.0,4.8,4,0.0,5,95.28921645021644,-0.2820735930735907,2024-04-13,Chad Green
greec003,2024-04-15,744951,17,17,95.22999999999999,10.0,TOR202404150,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240415,0,TOR02,h,NYA,1,0,0,regular,y,y,17.0,8,1,3,0,,68,TOR,2024,1,2,2,True,False,True,1,0.0,18.0,66.0,18.0,0,0,1,0.3333333333333333,6,3,4,25,0.152,False,1 day,0,1,0,0,0,1.8,6.6,4,0.0,6,95.22519047619048,0.004809523809512939,2024-04-15,Chad Green
greec003,2024-05-28,746791,12,12,94.69999999999999,9.0,CHA202405280,TOR,2,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240528,0,CHI12,v,CHA,1,0,0,regular,y,y,12.0,7,4,1,0,,61,CHA,2024,0,3,3,True,False,True,42,0.0,0.0,0.0,17.0,0,0,0,0.0,7,4,5,28,0.15625,False,3+ days,0,0,0,0,0,0.0,0.0,5,0.0,7,95.09785714285714,-0.39785714285714846,2024-05-28,Chad Green
greec003,2024-05-31,744928,11,11,94.86666666666667,6.0,TOR202405310,TOR,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240531,0,TOR02,h,PIT,1,0,0,regular,y,y,11.0,8,1,1,0,,71,TOR,2024,1,0,0,True,False,True,2,0.0,12.0,12.0,12.0,0,0,0,0.0,8,3,5,32,0.15151515151515152,False,2 days,0,0,1,0,0,1.2,1.2,5,0.0,8,95.05385714285714,-0.18719047619046592,2024-05-31,Chad Green
greec003,2024-06-02,744929,27,27,94.82222222222222,18.0,TOR202406020,TOR,2,value,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,,,20240602,0,TOR02,h,PIT,1,0,0,regular,y,y,27.0,6,3,4,0,,68,TOR,2024,1,1,1,True,False,True,1,0.0,11.0,23.0,11.0,0,2,0,0.0,9,5,5,35,0.14814814814814814,False,1 day,0,1,0,0,0,1.1,2.3,6,0.0,9,94.97576190476191,-0.1535396825396873,2024-06-02,Chad Green
greec003,2024-06-05,744927,15,15,94.42999999999999,10.0,TOR202406050,TOR,3,value,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240605,0,TOR02,h,BAL,1,0,0,regular,y,y,15.0,7,2,2,1,,68,TOR,2024,1,0,0,True,False,True,2,0.0,27.0,38.0,27.0,0,0,0,0.0,10,4,5,40,0.14285714285714285,False,2 days,0,0,1,0,0,2.7,3.8,6,0.0,10,94.92520634920633,-0.49520634920634166,2024-06-05,Chad Green
greec003,2024-06-09,745651,16,16,95.0923076923077,13.0,OAK202406090,TOR,5,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240609,0,OAK01,v,OAK,1,0,0,regular,y,y,16.0,7,2,3,1,,67,OAK,2024,0,-1,1,True,False,True,1,0.0,1.0,43.0,1.0,0,0,2,0.5,12,4,5,45,0.13793103448275862,False,1 day,0,1,0,0,0,0.1,4.3,6,0.0,11,94.80977777777778,0.28252991452991694,2024-06-09,Chad Green
greec003,2024-06-11,745981,6,6,94.78,5.0,MIL202406110,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240611,0,MIL06,v,MIL,1,0,0,regular,y,y,6.0,7,2,0,0,,72,MIL,2024,0,2,2,True,False,True,1,0.0,16.0,32.0,16.0,0,0,0,0.0,13,3,7,49,0.1476510067114094,False,1 day,0,1,0,0,0,1.6,3.2,6,0.0,12,94.78223931623931,-0.0022393162393115063,2024-06-11,Chad Green
greec003,2024-06-18,744917,12,12,94.8625,8.0,TOR202406180,TOR,4,value,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,,,,20240618,0,TOR02,h,BOS,0,1,0,regular,y,y,12.0,8,3,3,1,,72,TOR,2024,1,0,0,True,False,True,1,0.0,7.0,13.0,7.0,0,0,1,0.5,15,2,8,55,0.14838709677419354,False,1 day,0,1,0,0,0,0.7,1.3,6,0.0,13,94.79823931623932,0.06426068376067917,2024-06-18,Chad Green
greec003,2024-06-23,746621,14,14,94.93636363636364,11.0,CLE202406230,TOR,6,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240623,0,CLE08,v,CLE,0,1,0,regular,y,y,14.0,8,5,6,0,,78,CLE,2024,0,-1,1,True,False,True,4,0.0,0.0,19.0,12.0,0,0,1,0.2,16,5,9,57,0.15286624203821655,False,3+ days,0,0,0,0,0,0.0,1.9,6,0.0,14,94.79740598290599,0.138957653457652,2024-06-23,Chad Green
greec003,2024-06-25,746943,13,13,95.43636363636364,11.0,BOS202406250,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240625,0,BOS07,v,BOS,1,0,0,regular,y,y,13.0,9,9,4,0,,85,BOS,2024,0,5,5,True,False,True,1,0.0,14.0,26.0,14.0,0,0,1,0.3333333333333333,17,3,10,62,0.15432098765432098,False,1 day,0,1,0,0,0,1.4,2.6,6,0.0,15,94.82023426573427,0.6161293706293662,2024-06-25,Chad Green
greec003,2024-06-30,744916,14,14,95.65555555555555,9.0,TOR202406300,TOR,5,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240630,0,TOR02,h,NYA,0,1,0,regular,y,y,14.0,8,8,1,0,,64,TOR,2024,1,-7,7,True,False,True,4,0.0,0.0,27.0,13.0,0,0,0,0.0,19,4,11,65,0.15757575757575756,False,3+ days,0,0,0,0,0,0.0,2.7,6,0.0,16,95.021506993007,0.634048562548557,2024-06-30,Chad Green
greec003,2024-07-02,744913,16,16,95.725,8.0,TOR202407020,TOR,4,value,3,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20240702,0,TOR02,h,HOU,1,0,0,regular,y,y,16.0,9,6,7,0,,68,TOR,2024,1,1,1,True,False,True,1,0.0,14.0,27.0,14.0,0,0,2,0.5,20,4,11,69,0.15384615384615385,False,1 day,0,1,0,0,0,1.4,2.7,7,0.0,17,95.13415656565657,0.5908434343434266,2024-07-02,Chad Green
greec003,2024-07-06,745235,27,27,95.92222222222222,18.0,SEA202407060,TOR,4,value,4,0,5,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20240706,0,SEA03,v,SEA,1,0,0,regular,y,y,27.0,8,5,3,1,,78,SEA,2024,0,2,2,True,False,True,1,0.0,10.0,40.0,10.0,0,0,2,0.4,22,5,12,77,0.15254237288135594,False,1 day,0,1,0,0,0,1.0,4.0,7,0.0,18,95.32315656565656,0.5990656565656565,2024-07-06,Chad Green
greec003,2024-07-07,745233,26,22,96.34,10.0,SEA202407070,TOR,5,value,3,0,6,2,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1.0,,,,,,20240707,0,SEA03,v,SEA,1,0,0,regular,y,y,22.0,9,4,4,0,,74,SEA,2024,0,0,0,True,False,True,0,27.0,37.0,67.0,27.0,1,0,2,0.3333333333333333,23,6,14,82,0.15934065934065933,False,0 days,1,0,0,1,0,3.7,6.7,7,4.0,19,95.535101010101,0.8048989898990015,2024-07-07,Chad Green
